season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
1989,NBA,Portland Trail Blazers,POR,True,82,19830,41.6,85.3,0.488,39.3,78.9,0.498,22.5,29.2,0.772,13.4,27.8,41.3,24.1,8.6,4.2,18.3,22.8,108.0
1989,NBA,Sacramento Kings,SAC,False,82,19780,43.3,89.6,0.484,41.2,82.7,0.498,21.1,27.8,0.759,14.1,31.4,45.6,25.4,9.2,5.3,15.5,22.0,110.0
1989,NBA,San Antonio Spurs,SAS,False,82,19755,40.7,83.4,0.488,38.7,77.2,0.501,24.6,31.7,0.776,14.7,28.7,43.4,24.1,10.7,6.4,20.2,22.6,107.9
1989,NBA,Seattle SuperSonics,SEA,True,82,19780,41.7,85.7,0.486,39.6,79.1,0.501,23.2,30.2,0.769,14.4,27.3,41.7,23.7,8.1,5.0,18.8,22.8,108.6
1989,NBA,Utah Jazz,UTA,True,82,19730,38.7,89.0,0.434,36.4,81.5,0.446,21.9,29.1,0.754,15.1,27.7,42.9,22.5,9.7,6.3,16.5,25.9,101.5
1989,NBA,Washington Bullets,WSB,False,82,19855,41.8,86.7,0.482,39.9,80.6,0.495,23.1,30.1,0.769,13.6,30.4,44.0,25.0,7.9,6.3,16.6,23.0,108.5
1988,NBA,Atlanta Hawks,ATL,True,82,19780,40.8,86.7,0.471,39.1,81.6,0.48,24.3,31.2,0.777,14.6,29.6,44.2,24.9,8.1,4.4,16.6,25.3,107.6
1988,NBA,Boston Celtics,BOS,True,82,19780,43.3,89.9,0.482,42.0,85.4,0.491,21.4,27.9,0.767,13.9,27.2,41.1,25.5,9.1,4.3,14.6,24.6,109.4
1988,NBA,Chicago Bulls,CHI,True,82,19855,41.5,88.2,0.47,40.1,83.6,0.48,21.1,27.9,0.757,13.0,28.7,41.7,26.3,7.6,5.3,15.8,23.8,105.5
1988,NBA,Cleveland Cavaliers,CLE,True,82,19780,42.2,88.5,0.476,40.6,83.5,0.486,20.1,25.5,0.788,14.4,28.1,42.6,24.8,8.6,5.6,17.9,25.2,106.0
1988,NBA,Dallas Mavericks,DAL,True,82,19755,43.4,92.5,0.47,41.3,86.0,0.481,18.8,24.5,0.766,15.0,28.0,43.0,28.1,7.7,5.5,15.4,25.0,107.7
1988,NBA,Denver Nuggets,DEN,True,82,19780,41.5,84.6,0.49,40.2,80.3,0.501,22.0,28.8,0.762,13.6,31.6,45.2,25.0,7.1,5.9,18.5,22.9,106.3
1988,NBA,Detroit Pistons,DET,True,82,19780,41.1,88.0,0.467,39.7,83.2,0.478,21.6,28.4,0.762,14.1,28.1,42.2,24.2,8.0,5.0,16.4,26.7,105.3
1988,NBA,Golden State Warriors,GSW,False,82,19780,43.3,86.5,0.501,41.5,80.9,0.513,24.4,32.2,0.758,14.4,30.0,44.4,27.1,8.9,5.2,16.9,21.6,112.9
1988,NBA,Houston Rockets,HOU,True,82,19680,41.4,88.9,0.465,40.1,84.2,0.476,21.6,28.2,0.767,15.1,30.0,45.1,23.4,8.8,4.4,16.8,24.1,105.7
1988,NBA,Indiana Pacers,IND,False,82,19705,41.4,87.7,0.472,40.0,83.2,0.481,23.1,30.4,0.76,14.4,31.1,45.5,24.0,8.7,5.1,15.8,23.1,107.4
1988,NBA,Los Angeles Clippers,LAC,False,82,19805,42.2,88.5,0.477,40.7,84.1,0.484,21.6,27.8,0.779,14.9,32.0,47.0,27.6,10.1,5.8,17.5,23.0,107.6
1988,NBA,Los Angeles Lakers,LAL,True,82,19805,43.4,91.3,0.476,41.8,85.9,0.487,18.8,24.7,0.761,14.4,27.5,41.9,26.9,9.0,4.8,15.2,23.7,107.3
1988,NBA,Milwaukee Bucks,MIL,True,82,19780,41.6,87.8,0.473,39.9,82.3,0.485,22.8,30.0,0.76,14.6,29.8,44.4,26.6,7.7,5.6,16.7,24.3,107.6
1988,NBA,New Jersey Nets,NJN,False,82,19780,42.3,85.2,0.497,40.7,80.7,0.504,23.3,29.8,0.783,12.7,30.3,43.0,24.5,10.0,6.4,17.6,23.9,109.6
1988,NBA,New York Knicks,NYK,True,82,19805,39.2,82.1,0.477,37.8,77.5,0.487,26.6,34.3,0.776,14.1,27.9,42.1,24.5,8.6,5.5,20.0,24.1,106.4
1988,NBA,Philadelphia 76ers,PHI,False,82,19905,44.0,88.7,0.496,42.2,83.4,0.506,20.6,27.2,0.758,13.9,27.9,41.9,27.8,9.0,5.5,16.1,26.6,110.3
1988,NBA,Phoenix Suns,PHO,False,82,19730,43.4,87.1,0.498,41.8,82.0,0.51,23.1,30.1,0.767,13.3,29.0,42.3,26.7,8.5,5.3,15.6,22.8,111.4
1988,NBA,Portland Trail Blazers,POR,True,82,19730,41.0,86.2,0.476,39.3,80.8,0.487,23.7,30.9,0.768,13.5,28.2,41.7,25.3,7.6,4.4,16.9,25.1,107.4
1988,NBA,Sacramento Kings,SAC,False,82,19780,44.7,89.7,0.498,43.3,85.3,0.507,21.3,28.0,0.761,13.9,29.1,43.0,26.2,9.4,6.4,14.4,23.5,112.1
1988,NBA,San Antonio Spurs,SAS,True,82,19805,44.7,89.2,0.502,42.9,83.9,0.511,21.5,27.8,0.776,15.0,29.2,44.2,28.7,8.0,6.2,16.6,22.9,112.8
1988,NBA,Seattle SuperSonics,SEA,True,82,19855,39.8,82.0,0.485,38.2,77.2,0.495,27.0,36.1,0.749,13.6,27.8,41.4,23.7,7.3,5.1,18.5,23.7,108.1
1988,NBA,Utah Jazz,UTA,True,82,19705,39.3,87.4,0.449,37.5,81.8,0.459,22.9,29.7,0.77,15.3,29.3,44.6,23.9,9.2,5.7,17.6,24.1,103.1
1988,NBA,Washington Bullets,WSB,True,82,19880,42.6,89.0,0.478,41.0,84.2,0.487,20.5,27.6,0.744,15.1,29.1,44.2,26.3,8.5,6.5,17.0,24.2,107.2
1987,NBA,Atlanta Hawks,ATL,True,82,19730,39.4,87.4,0.451,37.8,82.0,0.461,24.8,32.4,0.765,14.9,28.4,43.4,23.9,7.7,4.8,16.4,25.4,105.2
1987,NBA,Boston Celtics,BOS,True,82,19805,42.6,92.2,0.463,41.1,87.2,0.472,20.0,26.4,0.758,15.2,28.1,43.3,25.3,8.9,4.2,14.2,23.5,106.8
1987,NBA,Chicago Bulls,CHI,True,82,19830,42.1,87.3,0.483,40.7,83.0,0.49,21.9,28.5,0.769,13.0,29.3,42.2,25.6,7.4,6.2,16.0,23.3,107.6
1987,NBA,Cleveland Cavaliers,CLE,False,82,19755,42.6,89.2,0.478,41.5,85.1,0.488,20.0,26.5,0.753,15.0,28.7,43.8,24.7,9.7,5.7,16.8,24.9,106.4
1987,NBA,Dallas Mavericks,DAL,True,82,19880,43.1,90.1,0.478,41.5,84.9,0.489,21.0,27.5,0.763,15.1,28.7,43.7,27.7,6.9,5.1,16.0,25.7,108.7
1987,NBA,Denver Nuggets,DEN,True,82,19780,41.6,83.9,0.495,40.3,79.8,0.505,25.8,33.2,0.777,13.3,31.1,44.4,25.0,6.4,5.2,17.9,24.5,110.2
1987,NBA,Detroit Pistons,DET,True,82,19830,40.4,87.5,0.462,38.8,82.5,0.471,23.4,31.2,0.748,13.7,28.0,41.7,24.3,8.0,5.7,15.5,24.8,105.8
1987,NBA,Golden State Warriors,GSW,True,82,19905,42.9,87.0,0.493,41.0,81.6,0.503,23.7,31.6,0.749,14.8,29.4,44.2,25.8,8.2,5.3,16.7,24.3,111.2
1987,NBA,Houston Rockets,HOU,True,82,19780,40.7,87.8,0.463,39.5,83.5,0.473,22.9,29.4,0.779,14.2,28.7,42.9,25.8,8.8,4.5,16.6,23.4,105.5
1987,NBA,Indiana Pacers,IND,True,82,19930,40.7,84.9,0.48,39.5,80.7,0.489,23.9,31.5,0.759,13.6,31.5,45.1,24.6,8.0,5.8,17.3,22.6,106.6
1987,NBA,Los Angeles Clippers,LAC,False,82,19780,44.4,85.7,0.518,43.1,82.0,0.526,22.2,29.7,0.746,14.0,31.2,45.3,28.6,9.5,6.3,18.1,23.9,112.3
1987,NBA,Los Angeles Lakers,LAL,True,82,19730,42.2,90.2,0.467,40.7,85.0,0.479,20.7,27.1,0.764,15.3,26.0,41.4,26.5,8.6,4.8,16.4,24.0,106.5
1987,NBA,Milwaukee Bucks,MIL,True,82,19780,39.3,83.5,0.47,37.8,78.5,0.482,25.6,33.8,0.757,14.4,30.0,44.4,24.4,8.0,5.6,18.8,24.5,105.6
1987,NBA,New Jersey Nets,NJN,False,82,19855,40.6,84.6,0.48,39.2,80.2,0.488,27.9,35.8,0.78,13.4,27.9,41.3,23.2,9.7,6.7,16.1,25.2,110.5
1987,NBA,New York Knicks,NYK,False,82,19780,43.1,87.9,0.49,41.9,83.5,0.502,23.7,31.2,0.761,16.4,30.1,46.5,26.5,9.4,4.9,17.4,24.0,111.1
1987,NBA,Philadelphia 76ers,PHI,True,82,19880,43.9,89.4,0.491,42.4,84.2,0.504,19.3,25.4,0.757,15.1,27.3,42.4,27.3,10.1,5.5,17.0,24.6,108.5
1987,NBA,Phoenix Suns,PHO,False,82,19855,42.9,86.9,0.494,41.5,82.3,0.504,23.0,30.5,0.756,14.6,27.9,42.5,26.6,9.5,5.2,16.9,24.1,110.3
1987,NBA,Portland Trail Blazers,POR,True,82,19805,42.1,86.8,0.485,40.8,82.0,0.497,23.0,29.9,0.771,13.9,26.3,40.2,25.3,8.5,5.5,17.4,25.7,108.6
1987,NBA,Sacramento Kings,SAC,False,82,19780,43.8,89.4,0.489,42.3,84.7,0.499,23.0,29.9,0.769,13.9,28.2,42.1,25.8,8.5,5.8,14.5,24.8,112.1
1987,NBA,San Antonio Spurs,SAS,False,82,19805,44.1,87.1,0.507,42.9,82.6,0.519,21.3,28.2,0.755,13.1,29.3,42.4,28.3,8.3,5.5,16.9,22.0,110.8
1987,NBA,Seattle SuperSonics,SEA,True,82,19855,41.7,87.0,0.479,40.6,83.2,0.488,25.7,33.5,0.768,14.7,27.0,41.7,24.0,8.7,4.9,15.9,24.1,110.3
1987,NBA,Utah Jazz,UTA,True,82,19755,39.4,86.4,0.456,37.7,81.1,0.465,23.2,30.2,0.77,15.4,31.0,46.5,23.7,8.5,5.4,18.6,23.5,103.7
1987,NBA,Washington Bullets,WSB,True,82,19705,42.8,90.6,0.473,41.6,86.3,0.482,20.1,26.5,0.758,16.2,30.2,46.4,26.1,8.5,6.7,17.5,23.6,107.0
1986,NBA,Atlanta Hawks,ATL,True,82,19805,40.7,85.7,0.475,39.7,82.3,0.482,23.1,30.4,0.76,14.6,28.2,42.8,23.6,8.4,4.5,18.1,25.8,105.6
1986,NBA,Boston Celtics,BOS,True,82,19855,41.1,89.3,0.461,40.2,85.7,0.469,19.3,25.8,0.748,13.0,27.7,40.7,23.0,8.7,4.1,15.0,23.5,102.6
1986,NBA,Chicago Bulls,CHI,True,82,19855,43.6,86.5,0.504,42.8,83.7,0.511,24.3,31.8,0.762,13.4,28.6,42.0,26.3,8.0,6.0,15.7,24.3,112.4
1986,NBA,Cleveland Cavaliers,CLE,False,82,19780,41.0,86.4,0.475,40.0,82.9,0.482,25.3,32.9,0.767,13.5,29.8,43.3,25.3,8.5,4.3,15.9,23.2,108.3
1986,NBA,Dallas Mavericks,DAL,True,82,19805,45.8,91.2,0.503,44.8,87.5,0.512,18.3,24.3,0.754,14.5,29.3,43.7,28.2,7.3,5.0,15.2,26.0,111.0
1986,NBA,Denver Nuggets,DEN,True,82,19755,41.4,84.3,0.491,40.7,81.3,0.501,22.4,30.7,0.73,14.7,31.1,45.8,24.0,7.3,5.5,19.8,24.1,105.9
1986,NBA,Detroit Pistons,DET,True,82,19780,42.2,85.8,0.492,41.3,82.8,0.499,22.8,30.1,0.756,13.7,29.6,43.3,24.3,7.7,5.8,17.4,23.0,107.9
1986,NBA,Golden State Warriors,GSW,False,82,19780,45.0,86.5,0.52,44.2,83.9,0.527,20.9,28.0,0.746,13.6,29.3,43.0,27.1,8.1,5.1,17.3,24.1,111.6
1986,NBA,Houston Rockets,HOU,True,82,19755,42.7,86.9,0.491,41.7,83.7,0.498,21.2,28.2,0.749,14.0,28.0,42.0,25.8,8.0,4.5,17.2,23.2,107.6
1986,NBA,Indiana Pacers,IND,False,82,19755,40.6,85.8,0.473,39.7,82.5,0.482,23.8,31.0,0.768,12.6,29.9,42.5,24.8,9.0,5.4,15.8,23.0,105.9
1986,NBA,Los Angeles Clippers,LAC,False,82,19755,45.5,89.8,0.507,44.7,86.7,0.515,20.2,27.0,0.747,15.0,29.1,44.1,29.2,9.0,5.4,16.5,25.0,112.1
1986,NBA,Los Angeles Lakers,LAL,True,82,19830,42.1,87.8,0.48,41.5,84.9,0.49,20.9,27.9,0.751,13.0,26.2,39.2,26.3,9.3,4.2,15.7,23.5,105.8
1986,NBA,Milwaukee Bucks,MIL,True,82,19805,39.0,83.6,0.467,37.8,79.7,0.475,23.5,31.7,0.74,13.9,27.6,41.5,23.2,7.5,4.7,19.4,25.4,102.7
1986,NBA,New Jersey Nets,NJN,True,82,19805,41.1,83.6,0.492,40.0,79.8,0.501,23.6,30.8,0.766,12.2,27.8,39.9,23.7,9.2,4.6,17.9,23.5,106.9
1986,NBA,New York Knicks,NYK,False,82,19805,39.2,82.0,0.478,38.4,78.7,0.488,25.8,33.7,0.766,14.3,31.8,46.1,24.7,8.6,5.5,20.0,24.8,105.2
1986,NBA,Philadelphia 76ers,PHI,True,82,19905,43.4,87.9,0.493,42.4,84.5,0.501,18.5,24.5,0.757,14.3,26.7,41.0,27.1,9.6,5.6,18.2,26.2,106.3
1986,NBA,Phoenix Suns,PHO,False,82,19805,41.3,84.5,0.488,40.2,81.3,0.495,23.6,31.1,0.758,13.1,26.2,39.3,24.9,9.7,5.4,17.5,25.6,107.2
1986,NBA,Portland Trail Blazers,POR,True,82,19855,42.1,83.9,0.502,41.1,81.0,0.508,23.0,30.5,0.755,13.6,27.3,41.0,26.1,8.8,4.9,19.0,26.2,108.2
1986,NBA,Sacramento Kings,SAC,True,82,19780,42.4,86.0,0.494,41.6,82.6,0.503,23.5,31.0,0.755,13.6,27.8,41.4,25.2,8.9,5.7,16.8,24.8,109.2
1986,NBA,San Antonio Spurs,SAS,True,82,19805,42.4,86.0,0.493,41.2,82.2,0.501,22.4,29.1,0.769,13.5,26.9,40.4,26.5,9.3,5.3,17.7,24.6,108.2
1986,NBA,Seattle SuperSonics,SEA,False,82,19930,40.8,83.7,0.487,40.1,81.0,0.495,23.6,30.8,0.768,12.7,28.5,41.2,25.2,8.1,5.0,18.1,24.8,106.0
1986,NBA,Utah Jazz,UTA,True,82,19780,40.8,86.2,0.473,40.0,83.3,0.48,22.3,29.2,0.764,14.2,29.5,43.7,23.2,8.8,5.5,18.0,26.1,104.6
1986,NBA,Washington Bullets,WSB,True,82,19855,41.9,89.8,0.467,41.0,86.6,0.474,20.1,26.6,0.756,15.2,31.6,46.9,24.6,8.7,5.5,16.8,23.3,104.8
1985,NBA,Atlanta Hawks,ATL,False,82,19855,42.4,88.0,0.482,41.9,85.4,0.49,21.9,28.9,0.758,16.1,29.2,45.3,25.3,8.2,4.5,18.0,23.9,107.3
1985,NBA,Boston Celtics,BOS,True,82,19705,43.7,91.6,0.477,42.8,88.4,0.484,18.1,23.0,0.787,13.2,27.4,40.7,24.5,7.7,3.8,14.7,23.5,106.3
1985,NBA,Chicago Bulls,CHI,True,82,19805,42.9,87.9,0.488,41.8,84.4,0.496,22.6,29.2,0.774,13.9,27.6,41.4,24.9,8.1,5.5,16.1,24.9,109.6
1985,NBA,Cleveland Cavaliers,CLE,True,82,19780,42.2,88.3,0.478,41.4,85.3,0.485,23.4,30.4,0.769,14.4,29.2,43.6,26.4,7.3,5.1,16.2,25.0,108.7
1985,NBA,Dallas Mavericks,DAL,True,82,19855,44.4,88.1,0.504,43.2,84.2,0.513,19.4,25.4,0.763,13.0,30.2,43.2,25.8,7.0,5.3,16.4,25.3,109.3
1985,NBA,Denver Nuggets,DEN,True,82,19830,42.5,83.0,0.512,41.7,80.1,0.521,22.8,29.8,0.765,13.3,29.6,42.8,24.2,7.5,6.6,19.6,24.5,108.4
1985,NBA,Detroit Pistons,DET,True,82,19830,42.6,86.0,0.496,41.7,83.1,0.502,21.0,27.7,0.76,12.8,29.5,42.3,24.3,7.4,5.9,17.1,23.2,107.2
1985,NBA,Golden State Warriors,GSW,False,82,19855,45.0,83.9,0.536,44.3,81.3,0.545,22.5,29.6,0.758,12.9,29.5,42.4,27.4,7.6,5.5,18.5,25.5,113.0
1985,NBA,Houston Rockets,HOU,True,82,19830,41.4,86.1,0.481,40.4,83.1,0.486,22.3,28.7,0.778,13.7,26.3,40.0,25.1,9.2,4.9,17.7,22.5,106.3
1985,NBA,Indiana Pacers,IND,False,82,19780,41.9,84.7,0.495,41.2,82.3,0.5,23.9,31.3,0.764,12.7,29.8,42.5,25.9,9.0,6.0,16.4,23.9,108.4
1985,NBA,Kansas City Kings,KCK,False,82,19755,44.3,86.8,0.51,43.5,83.8,0.519,22.8,29.6,0.769,13.6,26.4,39.9,27.3,8.9,6.0,16.6,25.7,112.1
1985,NBA,Los Angeles Clippers,LAC,False,82,19730,45.0,91.9,0.49,44.1,88.8,0.497,19.3,25.5,0.758,15.0,27.5,42.5,27.3,9.3,5.1,15.0,22.7,110.3
1985,NBA,Los Angeles Lakers,LAL,True,82,19755,43.1,89.9,0.48,42.1,86.4,0.488,19.8,26.4,0.748,14.7,24.5,39.1,27.2,8.9,4.4,16.1,22.4,107.0
1985,NBA,Milwaukee Bucks,MIL,True,82,19805,39.1,84.7,0.461,38.1,81.0,0.47,24.5,32.8,0.748,15.0,27.9,42.9,23.1,7.8,4.7,19.0,25.6,103.6
1985,NBA,New Jersey Nets,NJN,True,82,19755,42.2,84.6,0.499,41.3,81.5,0.507,22.2,29.5,0.753,13.0,28.9,41.9,23.7,8.2,4.2,18.0,23.2,107.7
1985,NBA,New York Knicks,NYK,False,82,19830,40.5,81.9,0.495,39.7,79.1,0.502,27.8,36.6,0.759,14.8,29.2,44.0,26.1,8.1,5.4,19.3,24.8,109.6
1985,NBA,Philadelphia 76ers,PHI,True,82,19805,42.0,86.0,0.488,41.0,82.3,0.499,22.3,28.8,0.775,14.2,26.1,40.3,25.7,9.1,4.7,18.4,26.5,107.3
1985,NBA,Phoenix Suns,PHO,True,82,19805,42.6,86.4,0.493,41.8,83.8,0.5,20.8,27.1,0.765,13.3,28.6,41.9,25.8,9.1,4.8,17.4,23.9,106.8
1985,NBA,Portland Trail Blazers,POR,True,82,19880,43.1,87.4,0.493,42.4,84.7,0.501,20.3,26.5,0.766,14.8,27.2,42.0,26.1,8.5,5.4,18.7,25.2,107.2
1985,NBA,San Antonio Spurs,SAS,True,82,19780,42.5,85.8,0.496,41.7,82.9,0.503,23.1,29.7,0.776,13.3,26.4,39.7,26.6,8.7,5.5,17.4,25.1,109.0
1985,NBA,Seattle SuperSonics,SEA,False,82,19705,43.2,87.6,0.493,42.2,84.5,0.499,20.9,27.1,0.77,13.7,29.2,42.8,27.2,9.0,5.6,17.0,24.8,108.2
1985,NBA,Utah Jazz,UTA,True,82,19755,40.8,87.9,0.464,40.0,84.6,0.472,20.9,27.4,0.762,15.7,30.6,46.3,23.9,9.3,5.1,18.6,24.0,103.4
1985,NBA,Washington Bullets,WSB,True,82,19855,42.1,86.6,0.487,41.3,83.8,0.493,19.6,26.2,0.747,13.5,32.2,45.7,24.0,7.6,4.8,17.7,22.1,104.6
1984,NBA,Atlanta Hawks,ATL,True,82,19855,41.6,86.8,0.479,41.1,84.5,0.486,23.3,30.2,0.771,15.1,30.6,45.7,25.7,7.3,5.4,17.9,26.5,106.9
1984,NBA,Boston Celtics,BOS,True,82,19955,41.8,88.9,0.47,40.9,86.3,0.474,20.0,25.8,0.774,13.3,26.9,40.1,23.6,8.5,4.0,16.0,25.2,104.4
1984,NBA,Chicago Bulls,CHI,False,82,19980,42.2,85.3,0.494,41.7,83.1,0.502,22.7,29.8,0.763,13.5,28.8,42.3,26.9,9.5,6.2,18.2,25.4,107.5
1984,NBA,Cleveland Cavaliers,CLE,False,82,19855,41.9,86.0,0.487,41.3,83.7,0.493,24.1,31.6,0.763,12.2,29.9,42.1,26.6,7.2,4.9,15.2,23.7,108.5
1984,NBA,Dallas Mavericks,DAL,True,82,19955,44.1,88.5,0.499,43.4,85.8,0.506,20.5,26.7,0.768,14.3,28.5,42.8,25.9,7.7,5.1,16.8,26.9,109.6
1984,NBA,Denver Nuggets,DEN,True,82,19805,44.1,85.0,0.518,43.4,82.7,0.524,23.5,31.4,0.749,13.5,30.0,43.5,26.9,7.4,6.0,16.9,24.9,112.3
1984,NBA,Detroit Pistons,DET,True,82,19905,42.5,85.6,0.496,41.9,83.3,0.503,22.5,29.9,0.753,13.5,28.5,42.0,25.5,7.2,6.1,17.2,25.4,108.1
1984,NBA,Golden State Warriors,GSW,False,82,19830,43.6,84.5,0.517,43.2,82.5,0.524,21.1,27.8,0.758,14.2,29.4,43.6,25.2,8.1,5.8,19.8,26.3,108.8
1984,NBA,Houston Rockets,HOU,False,82,19755,41.6,86.0,0.483,41.1,84.2,0.488,24.6,32.5,0.755,13.9,28.5,42.4,23.5,9.1,4.9,16.5,22.2,108.2
1984,NBA,Indiana Pacers,IND,False,82,19780,42.2,85.2,0.495,41.9,83.5,0.501,21.7,28.7,0.757,14.2,30.5,44.6,25.2,9.0,5.3,18.9,22.9,106.5
1984,NBA,Kansas City Kings,KCK,True,82,19755,42.5,84.7,0.502,42.1,82.7,0.509,22.5,29.6,0.761,13.3,28.2,41.5,24.9,7.8,5.8,18.7,25.9,108.0
1984,NBA,Los Angeles Lakers,LAL,True,82,19780,43.0,88.9,0.483,42.2,86.3,0.489,20.6,27.5,0.751,14.7,25.2,39.9,26.5,9.3,4.4,16.9,23.1,107.3
1984,NBA,Milwaukee Bucks,MIL,True,82,19905,39.9,87.5,0.456,39.4,85.0,0.463,23.3,31.0,0.751,15.6,27.8,43.4,24.4,8.1,4.0,17.5,26.0,103.6
1984,NBA,New Jersey Nets,NJN,True,82,19805,40.2,82.0,0.491,39.7,79.9,0.497,24.0,31.5,0.761,12.9,27.1,40.0,22.5,9.2,4.9,19.7,25.4,105.0
1984,NBA,New York Knicks,NYK,True,82,19855,39.8,81.6,0.488,39.2,79.3,0.494,22.9,30.2,0.758,12.8,26.5,39.3,25.0,8.8,4.8,20.5,26.8,103.1
1984,NBA,Philadelphia 76ers,PHI,True,82,19955,41.4,86.2,0.48,40.8,83.7,0.488,21.2,28.6,0.742,14.9,27.0,41.9,24.9,9.7,5.8,18.8,27.0,104.6
1984,NBA,Phoenix Suns,PHO,True,82,19780,42.0,84.5,0.497,41.3,81.9,0.505,23.4,30.4,0.77,12.7,27.9,40.7,24.6,8.1,3.6,17.7,24.4,108.0
1984,NBA,Portland Trail Blazers,POR,True,82,19805,42.7,83.2,0.514,42.1,80.7,0.521,21.5,28.4,0.76,12.7,26.2,38.9,25.4,7.8,5.3,19.6,26.2,107.7
1984,NBA,San Antonio Spurs,SAS,False,82,19980,45.1,89.2,0.505,44.5,86.7,0.513,20.7,27.4,0.758,14.6,27.7,42.3,28.4,7.4,5.2,16.1,24.7,111.4
1984,NBA,San Diego Clippers,SDC,False,82,19730,45.4,89.1,0.509,44.7,86.8,0.515,21.0,26.9,0.783,13.4,26.0,39.4,28.5,8.7,5.5,14.9,24.6,112.4
1984,NBA,Seattle SuperSonics,SEA,True,82,19780,43.6,89.3,0.489,43.0,86.5,0.497,20.1,26.4,0.763,14.2,29.3,43.5,27.7,8.1,4.7,16.2,25.5,108.1
1984,NBA,Utah Jazz,UTA,True,82,19780,43.3,91.0,0.476,42.8,88.6,0.483,20.8,27.9,0.745,16.9,28.5,45.3,25.9,8.6,5.4,16.6,25.4,108.0
1984,NBA,Washington Bullets,WSB,True,82,19905,42.9,87.7,0.489,42.4,85.6,0.496,20.9,27.4,0.763,12.8,29.5,42.3,25.2,8.7,6.1,15.8,25.0,107.2
1983,NBA,Atlanta Hawks,ATL,True,82,19780,41.5,88.3,0.47,41.0,86.3,0.475,19.7,27.4,0.719,16.0,31.5,47.5,23.6,8.0,4.8,18.0,24.3,103.2
1983,NBA,Boston Celtics,BOS,True,82,19830,40.4,86.1,0.47,39.9,84.0,0.475,20.4,26.8,0.759,13.8,27.8,41.6,23.6,8.1,4.0,18.7,24.9,101.8
1983,NBA,Chicago Bulls,CHI,False,82,19905,43.4,87.6,0.495,42.8,85.6,0.5,20.7,27.7,0.749,13.6,27.9,41.5,25.3,9.6,7.2,16.6,25.7,108.0
1983,NBA,Cleveland Cavaliers,CLE,False,82,19755,42.1,86.0,0.489,41.7,84.2,0.495,22.2,29.8,0.743,12.1,29.7,41.8,25.0,7.7,5.4,15.9,22.8,106.8
1983,NBA,Dallas Mavericks,DAL,False,82,19730,44.5,88.5,0.502,43.9,86.2,0.509,20.2,27.8,0.728,14.4,28.8,43.2,27.1,7.2,6.7,16.4,26.4,109.8
1983,NBA,Denver Nuggets,DEN,True,82,19730,44.5,88.1,0.505,43.7,85.4,0.512,19.4,26.0,0.747,14.9,29.3,44.1,25.9,7.9,6.6,17.8,25.6,109.1
1983,NBA,Detroit Pistons,DET,False,82,19880,43.4,87.6,0.495,43.1,85.5,0.504,18.8,26.1,0.72,14.4,29.6,44.0,25.7,8.7,6.4,18.0,26.5,105.8
1983,NBA,Golden State Warriors,GSW,False,82,19780,43.2,84.7,0.51,42.7,82.7,0.517,20.4,27.9,0.732,14.6,29.1,43.7,25.3,8.8,5.7,19.7,23.6,107.4
1983,NBA,Houston Rockets,HOU,False,82,19730,43.3,86.2,0.503,43.0,84.8,0.507,21.2,28.3,0.75,14.3,32.3,46.5,26.8,9.2,4.8,17.9,23.0,108.3
1983,NBA,Indiana Pacers,IND,False,82,19830,43.9,84.8,0.517,43.4,83.2,0.522,21.1,28.1,0.752,14.0,29.9,43.9,26.1,8.9,5.1,19.1,22.0,109.4
1983,NBA,Kansas City Kings,KCK,False,82,19780,40.2,82.6,0.487,39.8,80.4,0.494,24.0,32.9,0.73,14.2,27.4,41.6,22.7,9.2,5.0,19.5,25.6,104.9
1983,NBA,Los Angeles Lakers,LAL,True,82,19730,43.8,89.2,0.49,43.1,86.8,0.497,17.0,23.5,0.725,15.2,25.4,40.5,28.0,9.0,4.5,18.3,21.8,105.2
1983,NBA,Milwaukee Bucks,MIL,True,82,19830,40.4,88.6,0.456,39.9,86.0,0.464,20.1,27.1,0.742,15.8,28.4,44.1,24.7,7.5,3.6,18.4,26.0,101.4
1983,NBA,New Jersey Nets,NJN,True,82,19705,39.0,81.6,0.478,38.5,79.1,0.486,20.5,27.8,0.737,12.9,25.5,38.4,23.2,10.1,5.8,21.9,24.9,98.9
1983,NBA,New York Knicks,NYK,True,82,19805,39.1,82.3,0.475,38.6,80.3,0.481,21.2,28.2,0.75,13.4,29.2,42.6,23.4,8.7,5.0,21.0,26.4,99.9
1983,NBA,Philadelphia 76ers,PHI,True,82,19830,40.6,88.0,0.461,39.9,85.1,0.469,19.1,26.6,0.721,15.6,26.7,42.3,24.6,8.9,6.0,18.7,26.5,100.9
1983,NBA,Phoenix Suns,PHO,True,82,19730,39.6,87.0,0.455,39.0,84.6,0.462,20.4,27.2,0.753,14.5,27.9,42.3,23.8,8.5,4.1,18.7,24.4,100.1
